"DATE","value_TMAX","value_TMIN","value_TAVG","value_CLDD","value_HTDD","flags_TMAX","flags_TMIN","flags_TAVG","flags_CLDD","flags_HTDD"
"1979-01-01","4.119999885559082","-2.7799999713897705","0.6700000166893005","0.0","547.5999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-02-01","-0.7099999785423279","-7.099999904632568","-3.9100000858306885","0.0","622.7999877929688","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-03-01","11.270000457763672","3.5199999809265137","7.400000095367432","0.0","339.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-04-01","14.670000076293945","6.980000019073486","10.819999694824219","0.0","225.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-05-01","20.56999969482422","13.630000114440918","17.100000381469727","13.899999618530273","52.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-06-01","23.139999389648438","15.630000114440918","19.389999389648438","43.5","11.899999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-07-01","27.690000534057617","19.770000457763672","23.729999542236328","168.60000610351562","1.399999976158142","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-08-01","26.969999313354492","19.309999465942383","23.139999389648438","152.3000030517578","3.299999952316284","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-09-01","23.530000686645508","15.420000076293945","19.469999313354492","61.70000076293945","27.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-10-01","16.290000915527344","9.140000343322754","12.710000038146973","3.700000047683716","177.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-11-01","12.569999694824219","5.550000190734863","9.0600004196167","0.0","278.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1979-12-01","6.610000133514404","0.1899999976158142","3.4000000953674316","0.0","462.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-01-01","3.140000104904175","-2.940000057220459","0.10000000149011612","0.0","565.2999877929688","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-02-01","2.2300000190734863","-5.340000152587891","-1.559999942779541","0.0","576.7999877929688","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-03-01","7.329999923706055","-0.23999999463558197","3.549999952316284","0.0","458.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-04-01","14.4399995803833","7.630000114440918","11.039999961853027","0.0","218.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-05-01","21.75","12.5600004196167","17.149999618530273","25.299999237060547","61.900001525878906","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-06-01","24.450000762939453","15.630000114440918","20.040000915527344","74.30000305175781","23.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-07-01","28.450000762939453","21.020000457763672","24.729999542236328","198.39999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-08-01","29.209999084472656","21.860000610351562","25.530000686645508","223.1999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-09-01","25.010000228881836","17.110000610351562","21.059999465942383","96.30000305175781","14.600000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-10-01","17.06999969482422","9.9399995803833","13.510000228881836","3.0999999046325684","152.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-11-01","10.699999809265137","4.090000152587891","7.400000095367432","0.0","328.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1980-12-01","4.670000076293945","-2.7799999713897705","0.9399999976158142","0.0","539.0999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-01-01","0.10000000149011612","-6.230000019073486","-3.069999933242798","0.0","663.4000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-02-01","7.289999961853027","0.1599999964237213","3.7300000190734863","0.0","409.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-03-01","9.350000381469727","1.9199999570846558","5.639999866485596","0.0","393.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-04-01","16.190000534057617","7.909999847412109","12.050000190734863","1.399999976158142","190.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-05-01","20.190000534057617","11.520000457763672","15.859999656677246","15.300000190734863","92.0999984741211","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-06-01","25.06999969482422","17.68000030517578","21.3799991607666","98.9000015258789","7.599999904632568","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-07-01","28.959999084472656","21.420000076293945","25.190000534057617","212.60000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-08-01","27.809999465942383","20.389999389648438","24.100000381469727","178.8000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-09-01","23.600000381469727","16.43000030517578","20.020000457763672","76.9000015258789","26.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-10-01","16.450000762939453","8.699999809265137","12.569999694824219","0.0","178.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-11-01","11.789999961853027","5.659999847412109","8.729999542236328","0.0","288.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1981-12-01","5.840000152587891","0.2199999988079071","3.0299999713897705","0.0","474.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-01-01","0.7900000214576721","-6.639999866485596","-2.930000066757202","0.0","659.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-02-01","5.409999847412109","-1.2300000190734863","2.0899999141693115","0.0","454.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-03-01","8.520000457763672","1.3200000524520874","4.920000076293945","0.0","415.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-04-01","14.229999542236328","4.869999885559082","9.550000190734863","0.0","263.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-05-01","20.479999542236328","12.649999618530273","16.56999969482422","8.699999809265137","63.400001525878906","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-06-01","22.90999984741211","15.84000015258789","19.3799991607666","56.79999923706055","25.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-07-01","28.34000015258789","20.139999389648438","24.239999771118164","183.0","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-08-01","26.459999084472656","18.729999542236328","22.600000381469727","136.39999389648438","4.099999904632568","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-09-01","22.829999923706055","16.139999389648438","19.489999771118164","49.0","14.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-10-01","18.040000915527344","10.319999694824219","14.180000305175781","10.899999618530273","139.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-11-01","14.0600004196167","6.369999885559082","10.220000267028809","1.7000000476837158","245.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1982-12-01","9.609999656677246","3.2200000286102295","6.409999847412109","0.0","369.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-01-01","5.25","-1.100000023841858","2.069999933242798","0.0","504.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-02-01","5.710000038146973","-1.100000023841858","2.309999942779541","0.0","448.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-03-01","10.270000457763672","3.740000009536743","7.0","0.0","351.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-04-01","14.430000305175781","7.199999809265137","10.8100004196167","0.0","225.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-05-01","17.649999618530273","11.1899995803833","14.420000076293945","0.6000000238418579","121.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-06-01","26.209999084472656","17.739999771118164","21.969999313354492","114.0","4.699999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-07-01","30.209999084472656","21.610000610351562","25.90999984741211","234.89999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-08-01","28.75","20.860000610351562","24.809999465942383","201.89999389648438","1.100000023841858","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-09-01","26.209999084472656","17.110000610351562","21.65999984741211","121.9000015258789","22.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-10-01","18.469999313354492","11.199999809265137","14.84000015258789","19.399999618530273","127.80000305175781","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-11-01","13.630000114440918","5.869999885559082","9.75","0.0","257.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1983-12-01","5.590000152587891","-1.25","2.1700000762939453","0.0","501.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-01-01","1.5399999618530273","-4.630000114440918","-1.5499999523162842","0.0","616.2000122070312","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-02-01","7.739999771118164","0.8999999761581421","4.320000171661377","0.0","406.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-03-01","5.869999885559082","-1.190000057220459","2.3399999141693115","0.0","495.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-04-01","14.3100004196167","6.889999866485596","10.600000381469727","0.0","232.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-05-01","19.719999313354492","12.4399995803833","16.079999923706055","8.100000381469727","77.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-06-01","27.510000228881836","19.030000686645508","23.270000457763672","153.10000610351562","5.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-07-01","27.170000076293945","20.399999618530273","23.780000686645508","169.0","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-08-01","28.719999313354492","21.860000610351562","25.290000915527344","215.6999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-09-01","23.459999084472656","14.369999885559082","18.90999984741211","57.0","39.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-10-01","20.31999969482422","12.6899995803833","16.510000228881836","11.399999618530273","68.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-11-01","12.859999656677246","4.28000020980835","8.569999694824219","0.30000001192092896","293.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1984-12-01","10.489999771118164","2.740000009536743","6.610000133514404","0.0","363.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-01-01","1.7699999809265137","-5.369999885559082","-1.7999999523162842","0.0","624.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-02-01","5.190000057220459","-2.1500000953674316","1.5199999809265137","0.0","470.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-03-01","12.279999732971191","2.299999952316284","7.289999961853027","0.0","342.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-04-01","16.81999969482422","7.809999942779541","12.3100004196167","5.0","185.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-05-01","21.739999771118164","12.850000381469727","17.290000915527344","22.399999618530273","54.70000076293945","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-06-01","24.209999084472656","16.200000762939453","20.209999084472656","67.5999984741211","11.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-07-01","27.90999984741211","19.600000381469727","23.75","168.39999389648438","0.30000001192092896","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-08-01","27.15999984741211","19.40999984741211","23.290000915527344","153.60000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-09-01","25.270000457763672","16.059999465942383","20.65999984741211","85.5","15.699999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-10-01","19.25","10.029999732971191","14.640000343322754","7.0","121.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-11-01","13.420000076293945","6.670000076293945","10.050000190734863","0.0","248.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1985-12-01","4.619999885559082","-2.440000057220459","1.090000033378601","0.0","534.5999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-01-01","4.909999847412109","-3.4600000381469727","0.7200000286102295","0.0","546.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-02-01","2.9100000858306885","-3.0899999141693115","-0.09000000357627869","0.0","515.9000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-03-01","10.829999923706055","0.9200000166893005","5.869999885559082","0.0","386.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-04-01","15.460000038146973","6.71999979019165","11.09000015258789","0.0","217.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-05-01","22.56999969482422","12.25","17.40999984741211","43.29999923706055","72.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-06-01","25.84000015258789","16.350000381469727","21.100000381469727","92.4000015258789","9.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-07-01","27.799999237060547","20.290000915527344","24.040000915527344","177.0","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-08-01","26.399999618530273","19.06999969482422","22.739999771118164","141.1999969482422","4.699999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-09-01","23.239999771118164","15.239999771118164","19.239999771118164","48.599998474121094","21.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-10-01","18.040000915527344","9.489999771118164","13.760000228881836","14.399999618530273","156.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-11-01","11.369999885559082","3.299999952316284","7.340000152587891","0.0","329.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1986-12-01","7.349999904632568","1.0800000429153442","4.210000038146973","0.0","437.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-01-01","3.130000114440918","-2.680000066757202","0.2199999988079071","0.0","561.4000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-02-01","4.260000228881836","-3.7300000190734863","0.27000001072883606","0.0","505.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-03-01","10.710000038146973","1.8700000047683716","6.289999961853027","0.0","373.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-04-01","14.680000305175781","6.730000019073486","10.699999809265137","0.0","228.8000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-05-01","20.200000762939453","10.960000038146973","15.579999923706055","34.099998474121094","119.4000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-06-01","25.790000915527344","17.59000015258789","21.690000534057617","107.80000305175781","7.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-07-01","28.25","20.860000610351562","24.559999465942383","193.0","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-08-01","26.709999084472656","18.739999771118164","22.719999313354492","137.5","1.399999976158142","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-09-01","23.06999969482422","16.170000076293945","19.6200008392334","52.70000076293945","13.899999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-10-01","16.579999923706055","7.429999828338623","12.0","0.0","196.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-11-01","12.479999542236328","4.230000019073486","8.350000381469727","0.0","299.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1987-12-01","7.360000133514404","0.7300000190734863","4.050000190734863","0.0","442.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-01-01","1.7599999904632568","-5.409999847412109","-1.8200000524520874","0.0","624.9000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-02-01","4.739999771118164","-2.4700000286102295","1.1299999952316284","0.0","498.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-03-01","9.960000038146973","1.3300000429153442","5.650000095367432","0.0","393.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-04-01","13.520000457763672","6.110000133514404","9.8100004196167","0.0","255.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-05-01","19.6200008392334","11.800000190734863","15.710000038146973","17.700000762939453","99.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-06-01","25.969999313354492","16.100000381469727","21.030000686645508","99.5999984741211","18.600000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-07-01","28.219999313354492","20.440000534057617","24.329999923706055","186.1999969482422","0.30000001192092896","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-08-01","28.530000686645508","20.90999984741211","24.719999313354492","197.89999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-09-01","23.770000457763672","15.239999771118164","19.5","52.20000076293945","17.200000762939453","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-10-01","14.989999771118164","7.659999847412109","11.329999923706055","0.800000011920929","218.10000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-11-01","12.819999694824219","5.050000190734863","8.930000305175781","0.0","282.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1988-12-01","5.820000171661377","-1.5","2.1600000858306885","0.0","501.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-01-01","6.309999942779541","-1.3899999856948853","2.4600000381469727","0.0","492.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-02-01","4.460000038146973","-2.259999990463257","1.100000023841858","0.0","482.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-03-01","8.920000076293945","0.49000000953674316","4.699999809265137","0.0","422.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-04-01","14.220000267028809","5.800000190734863","10.010000228881836","0.0","249.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-05-01","19.110000610351562","11.800000190734863","15.449999809265137","10.199999809265137","99.4000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-06-01","25.700000762939453","18.09000015258789","21.899999618530273","110.80000305175781","3.9000000953674316","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-07-01","27.1200008392334","19.709999084472656","23.40999984741211","157.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-08-01","27.200000762939453","19.489999771118164","23.350000381469727","155.39999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-09-01","24.1299991607666","15.8100004196167","19.969999313354492","78.30000305175781","29.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-10-01","18.940000534057617","9.529999732971191","14.239999771118164","1.2000000476837158","128.10000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-11-01","11.149999618530273","3.799999952316284","7.46999979019165","0.0","325.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1989-12-01","0.7099999785423279","-6.699999809265137","-2.990000009536743","0.0","661.0999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-01-01","7.510000228881836","0.6700000166893005","4.090000152587891","0.0","441.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-02-01","8.300000190734863","-0.7300000190734863","3.7799999713897705","0.0","407.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-03-01","10.130000114440918","1.3799999952316284","5.75","0.0","390.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-04-01","13.90999984741211","6.090000152587891","10.0","1.100000023841858","251.10000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-05-01","18.520000457763672","10.699999809265137","14.609999656677246","0.0","115.4000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-06-01","24.459999084472656","16.719999313354492","20.59000015258789","74.80000305175781","7.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-07-01","28.200000762939453","20.1299991607666","24.15999984741211","182.6999969482422","2.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-08-01","27.75","20.450000762939453","24.100000381469727","180.1999969482422","1.399999976158142","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-09-01","23.329999923706055","15.59000015258789","19.459999084472656","63.29999923706055","29.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-10-01","20.229999542236328","12.279999732971191","16.260000228881836","30.600000381469727","94.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-11-01","13.779999732971191","5.019999980926514","9.399999618530273","0.0","268.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1990-12-01","9.170000076293945","1.5499999523162842","5.360000133514404","0.0","402.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-01-01","5.340000152587891","-2.380000114440918","1.4800000190734863","0.0","522.5999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-02-01","8.149999618530273","-0.4099999964237213","3.869999885559082","0.0","405.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-03-01","10.270000457763672","2.4000000953674316","6.340000152587891","0.0","371.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-04-01","15.479999542236328","7.179999828338623","11.329999923706055","2.799999952316284","212.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-05-01","23.940000534057617","13.989999771118164","18.959999084472656","68.0","48.400001525878906","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-06-01","27.149999618530273","17.639999389648438","22.399999618530273","128.5","6.699999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-07-01","28.969999313354492","20.690000534057617","24.829999923706055","201.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-08-01","29.010000228881836","20.729999542236328","24.8700008392334","202.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-09-01","23.959999084472656","15.079999923706055","19.520000457763672","69.0999984741211","33.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-10-01","18.920000076293945","10.569999694824219","14.75","11.600000381469727","122.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-11-01","12.25","5.070000171661377","8.65999984741211","0.0","290.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1991-12-01","8.239999771118164","0.5899999737739563","4.420000076293945","0.0","431.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-01-01","5.96999979019165","-1.8200000524520874","2.0799999237060547","0.0","504.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-02-01","6.199999809265137","-1.590000033378601","2.309999942779541","0.0","464.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-03-01","8.119999885559082","0.019999999552965164","4.070000171661377","0.0","442.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-04-01","13.300000190734863","4.980000019073486","9.140000343322754","0.0","275.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-05-01","19.8700008392334","9.859999656677246","14.869999885559082","16.100000381469727","123.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-06-01","23.920000076293945","16.059999465942383","19.989999771118164","56.70000076293945","6.900000095367432","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-07-01","27.18000030517578","19.030000686645508","23.110000610351562","149.10000610351562","1.100000023841858","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-08-01","26.209999084472656","18.469999313354492","22.34000015258789","125.0","0.8999999761581421","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-09-01","23.040000915527344","15.760000228881836","19.399999618530273","60.70000076293945","28.600000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-10-01","16.540000915527344","8.079999923706055","12.3100004196167","1.100000023841858","187.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-11-01","11.180000305175781","5.050000190734863","8.109999656677246","0.0","306.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1992-12-01","6.730000019073486","-0.20999999344348907","3.259999990463257","0.0","467.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-01-01","6.190000057220459","-0.8999999761581421","2.6500000953674316","0.0","486.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-02-01","3.440000057220459","-5.159999847412109","-0.8600000143051147","0.0","537.4000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-03-01","7.619999885559082","0.03999999910593033","3.8299999237060547","0.0","449.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-04-01","14.350000381469727","6.139999866485596","10.25","0.0","242.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-05-01","21.969999313354492","12.470000267028809","17.219999313354492","23.5","58.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-06-01","25.770000457763672","17.010000228881836","21.389999389648438","99.5999984741211","7.800000190734863","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-07-01","30.43000030517578","21.440000534057617","25.93000030517578","235.60000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-08-01","27.6299991607666","20.18000030517578","23.899999618530273","172.6999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-09-01","23.280000686645508","16.040000915527344","19.65999984741211","69.0999984741211","29.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-10-01","16.940000534057617","9.279999732971191","13.109999656677246","0.0","161.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-11-01","12.6899995803833","3.759999990463257","8.229999542236328","0.800000011920929","304.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1993-12-01","6.130000114440918","-0.6800000071525574","2.7200000286102295","0.0","483.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-01-01","0.8899999856948853","-7.179999828338623","-3.1500000953674316","0.0","665.9000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-02-01","2.3499999046325684","-5.380000114440918","-1.5199999809265137","0.0","555.7999877929688","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-03-01","8.300000190734863","0.6499999761581421","4.46999979019165","0.0","429.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
